solicitation_number,solicitation_title,agency,source_url,document_id,document_sha256,attachment_name,clause_id,clause_text
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00000,AMENDMENT OF SOLICITATION / MODIFICATION OF CONTRACT
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00001,Solicitation Number Page of Pages DCKA-2024-Q-0070 1 2
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00002,Amendment/Modification Number 3. Effective Date 4. Requisition/Purchase Request No.
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00003,Solicitation Caption Amendment No. 2 See Box 16C N/A Request for Qualifications (RFQ) for Construction Management Services For Alley Restoration Citywide Project
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00004,"Issued by: Code 7. Administered by (If other than line 6) District Department of Transportation Office of Contracting and Procurement 250 M Street, SE, 7th Floor Washington, DC 20003"
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00005,"Name and Address of Contractor (No. street, city, county, state and zip code) X 9A. Amendment of Solicitation No. DCKA-2024-Q-0070"
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00006,"9B. Dated (See Item 11) June 24, 2024 10A. Modification of Contractor/Order No. 10B. Dated (See Item 13) Code Facility"
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00007,"THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in item 14. The hour and date specified for receipt of Offers is extended. is not extended. Offers must acknowledge receipt of this amendment prior to the hour and date specified in the solicitation or as amended, by one of the following methods: (a) By completing Items 8 and 15, and returning _____1_____ copies of the amendment: (b) By acknowledging receipt of this amendment on each copy of the offer submitted; or (c) BY separate letter or fax which includes a reference to the solicitation and amendment number. FAILURE OF YOUR ACKNOWLEDGMENT TO BE RECEIVED AT THE PLACE"
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00008,"OFFER. If by virtue of this amendment you desire to change an offer already submitted, such may be made by letter or fax, provided each letter or telegram makes reference to the solicitation and this amendment, and is received prior to the opening hour and date specified."
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00009,Accounting and Appropriation Data (If Required):
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00010,"THIS ITEM APPLIES ONLY TO MODIFICATIONS OF CONTRACTORS/ORDERS,"
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00011,"CONTRACT/ORDER NO. AS DESCRIBED IN ITEM 14 A. This change order is issued pursuant to (Specify Authority): The changes set forth in Item 14 are made in the contract/order no. in item 10A. B. The above numbered contract/order is modified to reflect the administrative changes (such as changes in paying office, app ropriation data etc.) set forth in item 14, pursuant to the authority of 27 DCMR, Chapter 36, Section 3601.2. C. This supplemental agreement is entered into pursuant to authority of: ☐ D. Other (Specify type of modification and authority) Paragraph 15, Changes, Standard Contract Provisions E. IMPORTANT: Contractor is not is required to sign this document and return one (1) copy to the issuing office."
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00012,"Description of Amendment/Modification (Organized by UCF Section headings, including solicitation/contract subject matter where feasible.) Solicitation No. DCKA-2024-Q-0070 is hereby amended as follows:"
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00013,"The qualifications due date is changed from July 08, 2024, to July 12, 2024, at 2:00pm Local Time."
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00014,"Below are responses to questions submitted. 15A. Name and Title of Signer (Type or print) 16A. Name of Contracting Officer Mohammad Mohib Siddiqi 15B. Name of Contractor 15C. Date Signed 16B. District of Columbia 16C. Date Signed (Signature) (S ignature of Contracting Officer) June 24, 2024 Q1: Does the 51% District Residents New Hires Requirements and First Source Employment Agreement apply to Prime Contractor hires and key personnel? Response: Yes, to both Prime Contractor and subcontractors. Q2: Do the Key Personnel need to be DC residents? Response: No. Q3: Does the prime contractor need to be DC CBE certified? Response: No. But if you are not, you will need to have subcontractors that can meet the CBE requirements. Q4: Can years of experience be used in lieu of educational requirements for Key Personnel? Response: No. Q5: On page 48 of the RFQ, Section I.9.B.4, Network Security/Privacy (Cyber) Liability Insurance, the requirement is to have coverage in the amount of $2,000,000 per claim and in the aggregate. Consultant has coverage in the amount of $1,000,000 per claim and in the aggregate, which coverage amount has been sufficient under other currently active DDOT contracts. Would the District of Columbia revise this requirement to allow for coverage in the amount of $1,000,000 per claim and in the aggregate? Response: No. Q6: On page 49 of the RFQ, Section I.9.B.6, Commercial Umbrella, it provides “All liability coverages must be scheduled under the umbrella and/or exc"
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00015,"ess policy.” However, Umbrella insurance coverage does not sit over Professional Liability, Cyber Liability, or Pollution/Environmental Liability insurance policies. Would the District of Columbia revise this section to exclude the foregoing coverages from this requirement by adding the following parenthetical at the end of the foregoing sentence so it provides: “All liability coverages must be scheduled under the umbrella and/or excess policy (except Professional Liability, Cyber Liability, and Pollution/Environmental Liability).” Response: No. Q7: On page 50 of the RFQ, Section I.9.I, NOTIFICATION, there are various notice periods for different situations, including, cancellation, “non-renewal”, “material change”, and “non- payment of premium”. The standard notices and other notices available by endorsements under Consultant’s policies varies by and among the type of insurance. Property and Casualty insurance policies (Commercial General, Automobile, and Workers’ Compensation (and Umbrella which follows their form) offer different possible endorsements than the more limited notice endorsements under both professional liability and cyber liability policies. a. Consultant cannot obtain an endorsement under its Professional Liability insurance policy to provide “ten (10) days’ prior written notice in the event of non-payment of premium” to the certificate holder. Would the District of Columbia agree to waive or remove this requirement from the RFQ? Response: No. b. Consultant"
DCKA-2024-Q-0070,Construction Management Services For Alley Restoration Citywide Project.,DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LVEtMDA3MMKme0IwNTI0QjkwLTAwMDAtQzQxOS04RkU4LUU5QkJCQzk2ODU4MX0=,dcpass_cd4440d9b9a228c0,cd4440d9b9a228c02ea3e238eb4e526a167fcf3b729083a1493520a86153a300,DCKA-2024-Q-0070_Amd2.pdf,dcpass_cd4440d9b9a228c0_c00016,"cannot obtain an endorsement under its Crime Insurance policy to provide “ten (10) days’ prior written notice in the event of non-payment of premium” to the certificate holder. Would the District of Columbia agree to waive or remove this requirement from the RFQ? Response: No. c. Consultant cannot obtain an endorsement under its Cyber Liability insurance policy to provide any type of notice to the certificate holder. Would the District of Columbia agree to waive or remove this requirement from the RFQ? Response: No. d. Would the District of Columbia agree to revise the RFQ to limit the notices for all policies (other than Cyber Liability insurance which will not provide notices to certificate holders) to a thirty (30) day written notice in the event of cancellation? Response: No. Q8: Given that the current due date for this contract is the Monday following the Fourth of July when many folks will be extending the holiday through the weekend, will DDOT consider extending the due date? Response: Yes it is changed."
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00000,Solicitation Number Page of Pages DCKA-2024-B-0071 1 1
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00001,Effective Date 4. Requisition/Purchase Request No.
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00002,Solicitation Caption Amendment No. 3 See Box 16C. N/A Pennsylvania Ave WestStreetscape from 17th Street NWto Washington Circle
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00003,"Issued by: Code 7. Administered by (If other than line 6) District Department of Transportation Office of Contracting and Procurement 250 M Street SE – 7th Floor Washington, DC 20003 District Department of Transportation Office of Contracting and Procurement 55 M Street SE – 7 th Floor Washington, DC 20003"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00004,"Name and Address of Contractor (No. street, city, county, state and zip code) TO"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00005,"9A. Amendment of Solicitation No. DCKA-2024-B-0071 X 9B. Dated: September 16, 2024 10A. Modification of Contractor/Order No. Code Facility 10B. Dated (See Item 13)"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00006,"THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in item 14. The hour and date specified for receipt of Offers is extended. is not extended. Offers must acknowledge receipt of this amendment prior to the hour and date specified in the solicitation or as amended, by one of the following methods: (a) By completing Items 8 and 15, and returning one (1) copy of the amendment: (b) By acknowledging receipt of this amendment on each copy of the offer submitted; or (c) BY separate letter or fax which includes a reference to the solicitation and amendment number. FAILURE OF YOUR ACKNOWLEDGMENT"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00007,"REJECTION OF YOUR OFFER. If by virtue of this amendment you desire to change an offer already submitted, such may be made by letter or fax, provided each letter or telegram makes reference to the solicitation and this amendment, and is received prior to the opening hour and date specified."
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00008,Accounting and Appropriation Data (If Required)
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00009,"THIS ITEM APPLIES ONLY TO MODIFICATIONS OF CONTRACTORS/ORDERS ,"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00010,"CONTRACT/ORDER NO. AS DESCRIBED IN ITEM 14 A. This change order is issued pursuant to (Specify Authority): 27 DCMR, Chapter 36, Section 3601.2(b) The changes set forth in Item 14 are made in the contract/order no. in item 10A. B. The above numbered contract/order is modified to reflect the administrative changes (such as changes in paying office, appropriation data etc.) set forth in item 14, pursuant to the authority of: C. This supplemental agreement is entered into pursuant to authority of: 27 DCMR 3601.2 Change Clause, 27 DCMR 2005.6(d) as amended D. Other (Specify type of modification and authority) Paragraph 15, Changes, Standard Contract Provisions E. IMPORTANT: Contractor is not is required to sign this document and return one (1) copy to the issuing office."
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00011,"Description of Amendment/Modification (Organized by UCF Section headings, including solicitation/contract subject matter where feasible.) Inv itation No.: DCKA-2024-B-0071 – Pennsylvania Ave West Streetscape from 17th Street NW to Washington Circle is hereby amended as follows:"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00012,"Questions Due Date: From September 16, 2024 To September 23, 2024"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00013,"Response to Questions: From September 20, 2024 To September 27, 2024"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00014,"Bid Closing/Due Date: From September 23, 2024, at 2:00 PM EST To October 3, 2024 at 2:00 PM EST"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKmezIwQUMzMzkyLTAwMDAtQzMxMi05Q0JDLTQ2MTdERDI1OEMxOX0=,dcpass_d8b073fea06abe33,d8b073fea06abe3360673f07ee4d7f7e81201dff759a34566d897496f90ae7c0,DCKA-2024-B-0071_Amd3.pdf,dcpass_d8b073fea06abe33_c00015,"Bid Reading: From September 23, 2024, at 3:00 PM EST To October 3, 2024 at 3:00 PM EST Al l other terms and conditions remain unchanged. Except as provided herein, all terms and conditions of the document is referenced in Item 9A or 10A remain unchanged and in f ull force and effect. 15A. Name and Title of Signer (Type or print) 16A. Name of Contracting Officer Mohammad Ferdaws 15B. Name of Contractor (S ignature of person authorized to sign) 15C. Date Signed 16B. District of Columbia (Signature of Contracting Officer) 16C. Date Signed 9/16/2024"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKme0YwOUU5MTkyLTAwMDAtQ0UxNi1BNTUzLTBCM0E4MTUyMjVCMn0=,dcpass_2df0e03acd99bd87,2df0e03acd99bd877a3808a8750834fdf6dab7cc5c0794ef27553071c0a7efd0,DCKA-2024-B-0071_Amd5.pdf,dcpass_2df0e03acd99bd87_c00000,Solicitation Number Page of Pages DCKA-2024-B-0071 1 1
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKme0YwOUU5MTkyLTAwMDAtQ0UxNi1BNTUzLTBCM0E4MTUyMjVCMn0=,dcpass_2df0e03acd99bd87,2df0e03acd99bd877a3808a8750834fdf6dab7cc5c0794ef27553071c0a7efd0,DCKA-2024-B-0071_Amd5.pdf,dcpass_2df0e03acd99bd87_c00001,Effective Date 4. Requisition/Purchase Request No.
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKme0YwOUU5MTkyLTAwMDAtQ0UxNi1BNTUzLTBCM0E4MTUyMjVCMn0=,dcpass_2df0e03acd99bd87,2df0e03acd99bd877a3808a8750834fdf6dab7cc5c0794ef27553071c0a7efd0,DCKA-2024-B-0071_Amd5.pdf,dcpass_2df0e03acd99bd87_c00002,Solicitation Caption Amendment No. 5 See Box 16C. N/A Pennsylvania Ave West Streetscape from 17th Street NW to Washington Circle
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKme0YwOUU5MTkyLTAwMDAtQ0UxNi1BNTUzLTBCM0E4MTUyMjVCMn0=,dcpass_2df0e03acd99bd87,2df0e03acd99bd877a3808a8750834fdf6dab7cc5c0794ef27553071c0a7efd0,DCKA-2024-B-0071_Amd5.pdf,dcpass_2df0e03acd99bd87_c00003,"Issued by: Code 7. Administered by (If other than line 6) District Department of Transportation Office of Contracting and Procurement 250 M Street SE – 7th Floor Washington, DC 20003 District Department of Transportation Office of Contracting and Procurement 55 M Street SE – 7 th Floor Washington, DC 20003"
DCKA-2024-B-0071,"Pennsylvania Ave West Streetscape from 17th Street 
NW to Washington Circle
",DDOT,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3McKme0YwOUU5MTkyLTAwMDAtQ0UxNi1BNTUzLTBCM0E4MTUyMjVCMn0=,dcpass_2df0e03acd99bd87,2df0e03acd99bd877a3808a8750834fdf6dab7cc5c0794ef27553071c0a7efd0,DCKA-2024-B-0071_Amd5.pdf,dcpass_2df0e03acd99bd87_c00004,"Name and Address of Contractor (No. street, city, county, state and zip code)"
